status,severity,category,event_type,field,summary,observed,expected,evidence,examples,spec_source
INFO,Info,semantics,TerasGardenBox,,known issue (tracked in config): boxID (soilSelected) vs boxId (cameraPlaced) capitalization inconsistency — dashboards expecting one spelling will miss half the records; also see docs/issues_and_updates.md issue 1 (U4P6 box-id scheme mismatch),,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,semantics,argumentationAnswerEvent,,sufficient information: Can the exact submitted argument be reconstructed?,"fields present: answerSubmitted, argumentationTitle",,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
INFO,Info,semantics,argumentationEvent,,"known issue (tracked in config): U3 description string contains stray quoting: 'U3 – Pollution Upstream"" equals ""Where is the pollution site probably located?'",,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/argumentation-event-investigation.md
INFO,Info,semantics,argumentationToolEvent,,known issue (tracked in config): a truncated toolName 'BackingInfoPanel - ' (nothing after the hyphen) was observed on 08-13-26 in Unit 1 - Freshwater,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
INFO,Info,semantics,argumentationToolEvent,,known issue (tracked in config): far more opens than closes on 08-13-26 (12 vs 2) — closes appear under-logged,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
INFO,Info,semantics,chatEvent,,known issue (tracked in config): ScrollStart is logged under data.actionType but ScrollStop under data.actionKey — inconsistent field naming for the same interaction,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/chat-event-investigation.md
INFO,Info,semantics,chatEvent,,known issue (tracked in config): chatID is the string 'NA' for ScrollStart records,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/chat-event-investigation.md
INFO,Info,semantics,gameStartEvent,,"known issue (tracked in config): data payload is {"""": true} — the field name is an empty string",,verify whether it still occurs in this build (see schema/values findings),,,observed data
INFO,Info,semantics,gameWindowFocusEvent,,"known issue (tracked in config): data payload is {"""": true} — the field name is an empty string",,verify whether it still occurs in this build (see schema/values findings),,,observed data
INFO,Info,semantics,gameWindowUnfocusEvent,,"known issue (tracked in config): data payload is {"""": false} — the field name is an empty string",,verify whether it still occurs in this build (see schema/values findings),,,observed data
INFO,Info,sequence,DialogueEvent,dialogueEventType,dialogue lifecycle: start(s) never finishd (may be legitimate at session end),"17 unmatched 'DialogueStartEvent' (totals: 486 start, 483 finish)",,,,observed data (dialogue-event PDF not machine-readable)
INFO,Info,sequence,PuzzlePieceVisibleEvent,actionType,camera centering: open(s) never closed (may be legitimate at session end),"19 unmatched 'BecameCameraCentered' (totals: 906 open, 911 close)",,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
INFO,Info,sequence,PuzzlePieceVisibleEvent,actionType,piece visibility: open(s) never closed (may be legitimate at session end),"20 unmatched 'BecameVisible' (totals: 782 open, 811 close)",,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,sequence,Soil Key Puzzle,Soil Key Puzzle Status,puzzle start/finish: open/close events pair correctly,4 open / 4 close,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
INFO,Info,sequence,TopographicMapEvent,actionType,map open/close: open(s) never closed (may be legitimate at session end),"2 unmatched 'MapOpenEvent' (totals: 23 open, 21 close)",,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,sequence,argumentationToolEvent,actionType,backing-info panel: open(s) never closed (may be legitimate at session end),"6 unmatched 'argumentationToolOpen' (totals: 9 open, 3 close)",,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
INFO,Info,sequence,questEvent,questEventType,quest lifecycle: start(s) never finishd (may be legitimate at session end),"9 unmatched 'questActiveEvent' (totals: 45 start, 37 finish)",,,,08-13-26/Investigation-results/quest-event-investigation.md
INFO,Info,temporal,,,_id (arrival) order disagrees with client-timestamp order,529 of 11533 adjacent _id pairs reverse in client time; worst 34.6s,expected for batched uploads; audits sort by client timestamp,,wenyi090326-3.stratalog.logdata.json[10431] _id=6a9c8baf485cab4c954002cc ts=2026-09-05T21:37:51.5740000Z | wenyi090326-3.stratalog.logdata.json[10529] _id=6a9c8baf485cab4c954002ce ts=2026-09-05T21:37:16.9940000Z,
INFO,Info,temporal,,,client vs server timestamp skew,"median +0.15s, min -43.38s, max +0.39s over 11534 records",small constant skew; large negatives = delayed uploads,,,
PASS,Info,values,DEBUGMenu,data.actionType,all observed values are within the specification,"""DebugMenuStateChanged"" (4x)",,,,observed data
PASS,Info,values,DialogueEvent,data.dialogueEventType,all observed values are within the specification,"""DialogueFinishEvent"" (483x); ""DialogueNodeEvent"" (1539x); ""DialogueStartEvent"" (486x)",,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,values,EndOfUnit,data.Unit,all observed values are within the specification,"""1"" (1x); ""2"" (1x); ""3"" (1x); ""4"" (1x); ""5"" (1x)",,,,observed data
PASS,Info,values,InputEvent,data.Value,all observed values are within the specification,"""pressed"" (3182x)",,,,observed data (input-event PDF not machine-readable)
PASS,Info,values,InputEvent,data.playerOrDrone,all observed values are within the specification,"""Drone"" (643x); ""Player"" (2539x)",,,,observed data (input-event PDF not machine-readable)
PASS,Info,values,PuzzlePieceVisibleEvent,data.actionType,all observed values are within the specification,"""BecameCameraCentered"" (906x); ""BecameCameraUncentered"" (911x); ""BecameInvisible"" (811x); ""BecameVisible"" (782x)",,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,values,Soil Key Puzzle,data.Soil Key Puzzle Status,all observed values are within the specification,"""Finished"" (4x); ""Started"" (4x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.actionType,all observed values are within the specification,"""LeftDrag"" (30x); ""RightDrag"" (36x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.currentSoilType,all observed values are within the specification,"""BEDROCK"" (4x); ""CLAY"" (11x); ""CLAYROCK"" (10x); ""CLAYSAND"" (11x); ""GRAVEL"" (6x); ""SAND"" (12x); ""SANDGRAVEL"" (12x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.isCorrectSelection,all observed values are within the specification,"""false"" (54x); ""true"" (12x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.waterLevelStatus,all observed values are within the specification,"""Proper"" (11x); ""TooHigh"" (26x); ""TooLow"" (29x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.waterRetentionChange,all observed values are within the specification,"""Decrease"" (30x); ""Increase"" (24x); ""NoChange"" (12x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,SolarStillDesignEvent,data.actionType,all observed values are within the specification,"""DesignSubmitted"" (1x); ""optionSelected"" (3x)",,,,observed data 08-25-26 (first appearance; no written spec yet)
INFO,Info,values,TerasGardenBox,data.actionType,specified value(s) never observed this build,absent: soilSelected,may be normal if that interaction was not used,,,08-13-26/Investigation-results/tara-garden-box.md
INFO,Info,values,TerasGardenBox,data.actionType,value(s) not in the current specification — specification review required,""""" (3x)","soilSelected, cameraPlaced",,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,values,TerasGardenBox,data.soilType,all observed values are within the specification,"""Clay"" (4x); ""Gravel"" (2x)",,,,08-13-26/Investigation-results/tara-garden-box.md
INFO,Info,values,TerasGardenBox,data.soilType,specified value(s) never observed this build,absent: Sand,may be normal if that interaction was not used,,,08-13-26/Investigation-results/tara-garden-box.md
INFO,Info,values,TopographicMapEvent,data.actionType,specified value(s) never observed this build,absent: dragEnd,may be normal if that interaction was not used,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,values,TopographicMapEvent,data.actionType,value(s) not in the current specification — specification review required,"""Selected"" (2x); ""WaypointMoveEvent"" (18x); ""WaypointSetEvent"" (1x)","MapOpenEvent, MapCloseEvent, dragEnd",,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,values,TopographicMapEvent,data.featureUsed,specified value(s) never observed this build,absent: waypoint,may be normal if that interaction was not used,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,values,TopographicMapEvent,data.featureUsed,value(s) not in the current specification — specification review required,"""Legend"" (2x); ""Waypoint"" (19x)","Map, waypoint",,,08-13-26/Investigation-results/topographic-map-event-investigation.md
PASS,Info,values,WaterChamberEvent,data.actionType,all observed values are within the specification,"""Off"" (17x); ""On"" (26x)",,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,values,WaterChamberEvent,data.machineNumber,all observed values are within the specification,"""One"" (42x); ""Two"" (1x)",,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,values,WaterChamberEvent,data.machineType,all observed values are within the specification,"""Condenser"" (15x); ""DualChamber_Condenser"" (9x); ""DualChamber_Evaporator"" (7x); ""Evaporator"" (10x); ""VentSwitch"" (2x)",,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,values,argumentationAnswerEvent,data.actionType,all observed values are within the specification,"""submitAnswerEvent"" (50x)",,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,values,argumentationEvent,data.actionType,all observed values are within the specification,"""argumentationSessionClose"" (10x); ""argumentationSessionOpen"" (8x)",,,,08-13-26/Investigation-results/argumentation-event-investigation.md
INFO,Info,values,argumentationNodeEvent,data.actionType,value(s) not in the current specification — specification review required,"""argumentationNodeRemove"" (60x)","argumentationNodeHoverStart, argumentationNodeHoverEnd, argumentationNodeAdd",,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,values,argumentationToolEvent,data.actionType,all observed values are within the specification,"""argumentationToolClose"" (3x); ""argumentationToolOpen"" (9x)",,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,values,chatEvent,data.actionType,all observed values are within the specification,"""Close"" (2x)",,,,08-13-26/Investigation-results/chat-event-investigation.md
INFO,Info,values,chatEvent,data.actionType,specified value(s) never observed this build,"absent: Open, ScrollStart",may be normal if that interaction was not used,,,08-13-26/Investigation-results/chat-event-investigation.md
PASS,Info,values,questEvent,data.questEventType,all observed values are within the specification,"""questActiveEvent"" (45x); ""questFinishEvent"" (37x)",,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,values,questEvent,data.questSuccessOrFailure,all observed values are within the specification,"""Succeeded"" (37x)",,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,values,soilMachine,data.actionType,all observed values are within the specification,"""ChangeCanister"" (36x)",,,,08-13-26/Investigation-results/soil-machine-investigation.md
INFO,Info,values,soilMachine,data.canisterType,value(s) not in the current specification — specification review required,"""Bedrock"" (10x)","Gravel, Clay, Sand",,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,values,soilMachine,data.row,all observed values are within the specification,"""BottomRow"" (5x); ""TopRow"" (31x)",,,,08-13-26/Investigation-results/soil-machine-investigation.md
