status,severity,category,event_type,field,summary,observed,expected,evidence,examples,spec_source
PASS,Info,schema,argumentationNodeEvent,data.actionType,required field present in all records,504 of 504,,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,schema,argumentationNodeEvent,data.argumentationTitle,required field present in all records,504 of 504,,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,schema,argumentationNodeEvent,data.nodeName,required field present in all records,504 of 504,,,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,schema,argumentationToolEvent,data.actionType,required field present in all records,9 of 9,,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,schema,argumentationToolEvent,data.argumentationTitle,required field present in all records,9 of 9,,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,schema,argumentationToolEvent,data.toolName,required field present in all records,9 of 9,,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,schema,chatEvent,data.chatID,required field present in all records,2 of 2,,,,08-13-26/Investigation-results/chat-event-investigation.md
PASS,Info,schema,questEvent,data.questEventType,required field present in all records,70 of 70,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,data.questID,required field present in all records,70 of 70,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,data.questName,required field present in all records,70 of 70,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,data.questSuccessOrFailure,conditional field present when questEventType='questFinishEvent',31 applicable records,,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,questEvent,eventKey,eventKey matches its documented format,70 records checked,{data.questEventType}:{data.questID},,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,schema,soilMachine,data.actionType,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.canisterType,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.floor,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.machine,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,schema,soilMachine,data.row,required field present in all records,43 of 43,,,,08-13-26/Investigation-results/soil-machine-investigation.md
INFO,Info,semantics,DaniEvent,,known issue (tracked in config): toolName is sometimes an empty string (22 of 91 records on 08-13-26) — the tool being opened/closed cannot be identified for those records,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/dani-event-investigation.md
INFO,Info,semantics,ObjectInterEvent,,"known issue (tracked in config): actionType uses two phrasings for talking ('TalkTo' vs 'E to Talk') — naming inconsistency, not merged pending dev confirmation",,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/objectinter-event-investigation.md
PASS,Info,semantics,SolarStillDesignEvent,,sufficient information: Can the player's solar still design attempt be reconstructed (each option chosen plus the final submitted design)?,"fields present: featureUsed, selectedOption, designSelections.roofStyle, designSelections.roofCovering, designSelections.glassRoofTemperature",,,,observed data 08-25-26 (first appearance; no written spec yet)
INFO,Info,semantics,TerasGardenBox,,known issue (tracked in config): boxID (soilSelected) vs boxId (cameraPlaced) capitalization inconsistency — dashboards expecting one spelling will miss half the records; also see docs/issues_and_updates.md issue 1 (U4P6 box-id scheme mismatch),,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,semantics,argumentationAnswerEvent,,sufficient information: Can the exact submitted argument be reconstructed?,"fields present: answerSubmitted, argumentationTitle",,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
INFO,Info,semantics,argumentationEvent,,"known issue (tracked in config): U3 description string contains stray quoting: 'U3 – Pollution Upstream"" equals ""Where is the pollution site probably located?'",,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/argumentation-event-investigation.md
INFO,Info,semantics,argumentationToolEvent,,known issue (tracked in config): a truncated toolName 'BackingInfoPanel - ' (nothing after the hyphen) was observed on 08-13-26 in Unit 1 - Freshwater,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
INFO,Info,semantics,argumentationToolEvent,,known issue (tracked in config): far more opens than closes on 08-13-26 (12 vs 2) — closes appear under-logged,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
INFO,Info,semantics,chatEvent,,known issue (tracked in config): ScrollStart is logged under data.actionType but ScrollStop under data.actionKey — inconsistent field naming for the same interaction,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/chat-event-investigation.md
INFO,Info,semantics,chatEvent,,known issue (tracked in config): chatID is the string 'NA' for ScrollStart records,,verify whether it still occurs in this build (see schema/values findings),,,08-13-26/Investigation-results/chat-event-investigation.md
INFO,Info,semantics,gameStartEvent,,"known issue (tracked in config): data payload is {"""": true} — the field name is an empty string",,verify whether it still occurs in this build (see schema/values findings),,,observed data
INFO,Info,semantics,gameWindowFocusEvent,,"known issue (tracked in config): data payload is {"""": true} — the field name is an empty string",,verify whether it still occurs in this build (see schema/values findings),,,observed data
INFO,Info,semantics,gameWindowUnfocusEvent,,"known issue (tracked in config): data payload is {"""": false} — the field name is an empty string",,verify whether it still occurs in this build (see schema/values findings),,,observed data
PASS,Info,sequence,DaniEvent,actionType,tool open/close: open/close events pair correctly,1 open / 1 close,,,,08-13-26/Investigation-results/dani-event-investigation.md
INFO,Info,sequence,DialogueEvent,dialogueEventType,dialogue lifecycle: start(s) never finishd (may be legitimate at session end),"15 unmatched 'DialogueStartEvent' (totals: 430 start, 426 finish)",,,,observed data (dialogue-event PDF not machine-readable)
INFO,Info,sequence,PuzzlePieceVisibleEvent,actionType,camera centering: open(s) never closed (may be legitimate at session end),"41 unmatched 'BecameCameraCentered' (totals: 1069 open, 1057 close)",,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
INFO,Info,sequence,PuzzlePieceVisibleEvent,actionType,piece visibility: open(s) never closed (may be legitimate at session end),"41 unmatched 'BecameVisible' (totals: 1166 open, 1154 close)",,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,sequence,Soil Key Puzzle,Soil Key Puzzle Status,puzzle start/finish: open/close events pair correctly,4 open / 4 close,,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
INFO,Info,sequence,TopographicMapEvent,actionType,map open/close: open(s) never closed (may be legitimate at session end),"2 unmatched 'MapOpenEvent' (totals: 21 open, 19 close)",,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,sequence,argumentationToolEvent,actionType,backing-info panel: open(s) never closed (may be legitimate at session end),"7 unmatched 'argumentationToolOpen' (totals: 8 open, 1 close)",,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
INFO,Info,sequence,questEvent,questEventType,quest lifecycle: start(s) never finishd (may be legitimate at session end),"8 unmatched 'questActiveEvent' (totals: 39 start, 31 finish)",,,,08-13-26/Investigation-results/quest-event-investigation.md
INFO,Info,temporal,,,_id (arrival) order disagrees with client-timestamp order,652 of 12317 adjacent _id pairs reverse in client time; worst 63.9s,expected for batched uploads; audits sort by client timestamp,,wenyi091426-3.stratalog.logdata.json[11550] _id=6aa9edcf485cab4c9544f871 ts=2026-09-16T01:15:59.2840000Z | wenyi091426-3.stratalog.logdata.json[11644] _id=6aa9edd0485cab4c9544f875 ts=2026-09-16T01:14:55.3590000Z,
INFO,Info,temporal,,,client vs server timestamp skew,"median +0.17s, min -66.18s, max +0.50s over 12318 records",small constant skew; large negatives = delayed uploads,,,
PASS,Info,values,DEBUGMenu,data.actionType,all observed values are within the specification,"""DebugMenuStateChanged"" (13x)",,,,observed data
PASS,Info,values,DaniEvent,data.actionType,all observed values are within the specification,"""Close"" (1x); ""Open"" (1x)",,,,08-13-26/Investigation-results/dani-event-investigation.md
PASS,Info,values,DaniEvent,data.toolName,all observed values are within the specification,""""" (2x)",,,,08-13-26/Investigation-results/dani-event-investigation.md
INFO,Info,values,DaniEvent,data.toolName,specified value(s) never observed this build,"absent: Argumentation, Chat, Map, Settings",may be normal if that interaction was not used,,,08-13-26/Investigation-results/dani-event-investigation.md
PASS,Info,values,DialogueEvent,data.dialogueEventType,all observed values are within the specification,"""DialogueFinishEvent"" (426x); ""DialogueNodeEvent"" (1347x); ""DialogueStartEvent"" (430x)",,,,observed data (dialogue-event PDF not machine-readable)
PASS,Info,values,EndOfUnit,data.Unit,all observed values are within the specification,"""1"" (1x); ""2"" (1x); ""3"" (1x); ""4"" (1x); ""5"" (1x)",,,,observed data
PASS,Info,values,InputEvent,data.Value,all observed values are within the specification,"""pressed"" (2744x)",,,,observed data (input-event PDF not machine-readable)
PASS,Info,values,InputEvent,data.playerOrDrone,all observed values are within the specification,"""Drone"" (336x); ""Player"" (2408x)",,,,observed data (input-event PDF not machine-readable)
PASS,Info,values,PuzzlePieceVisibleEvent,data.actionType,all observed values are within the specification,"""BecameCameraCentered"" (1069x); ""BecameCameraUncentered"" (1057x); ""BecameInvisible"" (1154x); ""BecameVisible"" (1166x)",,,,08-13-26/Investigation-results/puzzle-piece-visible-event.md
PASS,Info,values,Soil Key Puzzle,data.Soil Key Puzzle Status,all observed values are within the specification,"""Finished"" (4x); ""Started"" (4x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.actionType,all observed values are within the specification,"""LeftDrag"" (30x); ""RightDrag"" (36x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.currentSoilType,all observed values are within the specification,"""BEDROCK"" (4x); ""CLAY"" (13x); ""CLAYROCK"" (11x); ""CLAYSAND"" (12x); ""GRAVEL"" (5x); ""SAND"" (11x); ""SANDGRAVEL"" (10x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.isCorrectSelection,all observed values are within the specification,"""false"" (53x); ""true"" (13x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.waterLevelStatus,all observed values are within the specification,"""Proper"" (10x); ""TooHigh"" (32x); ""TooLow"" (24x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,Soil Key Puzzle,data.waterRetentionChange,all observed values are within the specification,"""Decrease"" (26x); ""Increase"" (27x); ""NoChange"" (13x)",,,,08-13-26/Investigation-results/soil-key-puzzle-investigation.md
PASS,Info,values,SolarStillDesignEvent,data.actionType,all observed values are within the specification,"""DesignSubmitted"" (1x); ""optionSelected"" (3x)",,,,observed data 08-25-26 (first appearance; no written spec yet)
INFO,Info,values,TerasGardenBox,data.actionType,specified value(s) never observed this build,absent: soilSelected,may be normal if that interaction was not used,,,08-13-26/Investigation-results/tara-garden-box.md
INFO,Info,values,TerasGardenBox,data.actionType,value(s) not in the current specification — specification review required,""""" (3x)","soilSelected, cameraPlaced",,,08-13-26/Investigation-results/tara-garden-box.md
PASS,Info,values,TerasGardenBox,data.soilType,all observed values are within the specification,"""Clay"" (2x); ""Gravel"" (2x); ""Sand"" (2x)",,,,08-13-26/Investigation-results/tara-garden-box.md
INFO,Info,values,TopographicMapEvent,data.actionType,specified value(s) never observed this build,absent: dragEnd,may be normal if that interaction was not used,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,values,TopographicMapEvent,data.actionType,value(s) not in the current specification — specification review required,"""Selected"" (4x); ""Unselected"" (1x); ""WaypointMoveEvent"" (31x); ""WaypointSetEvent"" (4x)","MapOpenEvent, MapCloseEvent, dragEnd",,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,values,TopographicMapEvent,data.featureUsed,specified value(s) never observed this build,absent: waypoint,may be normal if that interaction was not used,,,08-13-26/Investigation-results/topographic-map-event-investigation.md
INFO,Info,values,TopographicMapEvent,data.featureUsed,value(s) not in the current specification — specification review required,"""Legend"" (5x); ""Waypoint"" (35x)","Map, waypoint",,,08-13-26/Investigation-results/topographic-map-event-investigation.md
PASS,Info,values,WaterChamberEvent,data.actionType,all observed values are within the specification,"""Off"" (18x); ""On"" (29x)",,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,values,WaterChamberEvent,data.machineNumber,all observed values are within the specification,"""One"" (46x); ""Two"" (1x)",,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,values,WaterChamberEvent,data.machineType,all observed values are within the specification,"""Condenser"" (17x); ""DualChamber_Condenser"" (5x); ""DualChamber_Evaporator"" (8x); ""Evaporator"" (15x); ""VentSwitch"" (2x)",,,,08-13-26/Investigation-results/water-chamber-event-investigation.md
PASS,Info,values,argumentationAnswerEvent,data.actionType,all observed values are within the specification,"""submitAnswerEvent"" (37x)",,,,08-13-26/Investigation-results/argumentation-answer-event-investigation.md
PASS,Info,values,argumentationEvent,data.actionType,all observed values are within the specification,"""argumentationSessionClose"" (8x); ""argumentationSessionOpen"" (6x)",,,,08-13-26/Investigation-results/argumentation-event-investigation.md
INFO,Info,values,argumentationNodeEvent,data.actionType,value(s) not in the current specification — specification review required,"""argumentationNodeRemove"" (37x)","argumentationNodeHoverStart, argumentationNodeHoverEnd, argumentationNodeAdd",,,08-13-26/Investigation-results/argumentation-node-event-investigation.md
PASS,Info,values,argumentationToolEvent,data.actionType,all observed values are within the specification,"""argumentationToolClose"" (1x); ""argumentationToolOpen"" (8x)",,,,08-13-26/Investigation-results/argumentation-tool-event-investigation.md
PASS,Info,values,chatEvent,data.actionType,all observed values are within the specification,"""Close"" (2x)",,,,08-13-26/Investigation-results/chat-event-investigation.md
INFO,Info,values,chatEvent,data.actionType,specified value(s) never observed this build,"absent: Open, ScrollStart",may be normal if that interaction was not used,,,08-13-26/Investigation-results/chat-event-investigation.md
PASS,Info,values,questEvent,data.questEventType,all observed values are within the specification,"""questActiveEvent"" (39x); ""questFinishEvent"" (31x)",,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,values,questEvent,data.questSuccessOrFailure,all observed values are within the specification,"""Succeeded"" (31x)",,,,08-13-26/Investigation-results/quest-event-investigation.md
PASS,Info,values,soilMachine,data.actionType,all observed values are within the specification,"""ChangeCanister"" (43x)",,,,08-13-26/Investigation-results/soil-machine-investigation.md
INFO,Info,values,soilMachine,data.canisterType,value(s) not in the current specification — specification review required,"""Bedrock"" (16x)","Gravel, Clay, Sand",,,08-13-26/Investigation-results/soil-machine-investigation.md
PASS,Info,values,soilMachine,data.row,all observed values are within the specification,"""BottomRow"" (7x); ""TopRow"" (36x)",,,,08-13-26/Investigation-results/soil-machine-investigation.md
