kind,eventType,ref,scene,data
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7602] _id=6aaaadb0485cab4c954545f4 ts=2026-09-16T14:54:37.8250000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:37.8250000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7565] _id=6aaaadb2485cab4c9545462c ts=2026-09-16T14:54:40.7080000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:40.7080000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7567] _id=6aaaadb2485cab4c9545462e ts=2026-09-16T14:54:40.7080000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:40.7080000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7564] _id=6aaaadb2485cab4c95454632 ts=2026-09-16T14:54:40.7080000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:40.7080000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7563] _id=6aaaadb3485cab4c95454634 ts=2026-09-16T14:54:40.7260000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:40.7260000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7562] _id=6aaaadb3485cab4c95454636 ts=2026-09-16T14:54:40.7260000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:40.7260000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7539] _id=6aaaadb6485cab4c9545465c ts=2026-09-16T14:54:44.4100000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:44.4100000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7543] _id=6aaaadb6485cab4c95454662 ts=2026-09-16T14:54:44.4100000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:44.4100000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7540] _id=6aaaadb6485cab4c95454666 ts=2026-09-16T14:54:44.4100000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:44.4100000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7530] _id=6aaaadb6485cab4c95454676 ts=2026-09-16T14:54:45.7930000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameInvisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:45.7930000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7531] _id=6aaaadb6485cab4c95454678 ts=2026-09-16T14:54:45.7930000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameInvisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:45.7930000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7529] _id=6aaaadb6485cab4c9545467a ts=2026-09-16T14:54:45.7930000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameInvisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:45.7930000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7516] _id=6aaaadb8485cab4c9545469c ts=2026-09-16T14:54:46.7780000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:46.7780000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7515] _id=6aaaadb8485cab4c9545469e ts=2026-09-16T14:54:46.7780000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:46.7780000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7514] _id=6aaaadb8485cab4c954546a0 ts=2026-09-16T14:54:46.7960000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:46.7960000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7512] _id=6aaaadb8485cab4c954546a2 ts=2026-09-16T14:54:46.7960000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:46.7960000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7513] _id=6aaaadb9485cab4c954546a4 ts=2026-09-16T14:54:46.7960000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameVisible"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:46.7960000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7469] _id=6aaaadbc485cab4c954546f2 ts=2026-09-16T14:54:49.9800000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:49.9800000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[7471] _id=6aaaadbc485cab4c954546f4 ts=2026-09-16T14:54:49.9800000Z,Unit 2 Prod (Refactor),"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Dissolving Particles Slot 1"", ""timestamp"": ""2026-09-16T14:54:49.9800000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5550] _id=6aaacae5485cab4c954555f8 ts=2026-09-16T16:59:16.3000000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Dissolving Particles Piece 3"", ""timestamp"": ""2026-09-16T16:59:16.3000000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5549] _id=6aaacae5485cab4c954555fa ts=2026-09-16T16:59:16.3000000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Dissolving Particles Piece 3"", ""timestamp"": ""2026-09-16T16:59:16.3000000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5396] _id=6aaacb10485cab4c95455728 ts=2026-09-16T16:59:59.7050000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Dissolving Particles Slot 3"", ""timestamp"": ""2026-09-16T16:59:59.8210000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5395] _id=6aaacb11485cab4c9545572a ts=2026-09-16T16:59:59.7050000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Dissolving Particles Slot 3"", ""timestamp"": ""2026-09-16T16:59:59.8210000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5394] _id=6aaacb11485cab4c9545572c ts=2026-09-16T16:59:59.7550000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Dissolving Particles Slot 3"", ""timestamp"": ""2026-09-16T16:59:59.8210000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5393] _id=6aaacb11485cab4c9545572e ts=2026-09-16T16:59:59.7550000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Dissolving Particles Slot 3"", ""timestamp"": ""2026-09-16T16:59:59.8210000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5391] _id=6aaacb11485cab4c95455730 ts=2026-09-16T16:59:59.8210000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Piece 1"", ""timestamp"": ""2026-09-16T17:00:00.7220000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5392] _id=6aaacb11485cab4c95455732 ts=2026-09-16T16:59:59.8210000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Piece 1"", ""timestamp"": ""2026-09-16T17:00:00.7220000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5383] _id=6aaacb15485cab4c9545573c ts=2026-09-16T17:00:04.4250000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Slot 2"", ""timestamp"": ""2026-09-16T17:00:04.4250000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5380] _id=6aaacb15485cab4c9545573e ts=2026-09-16T17:00:04.4250000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Slot 2"", ""timestamp"": ""2026-09-16T17:00:04.4250000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5381] _id=6aaacb15485cab4c95455740 ts=2026-09-16T17:00:04.4250000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Slot 2"", ""timestamp"": ""2026-09-16T17:00:04.4250000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5382] _id=6aaacb15485cab4c95455742 ts=2026-09-16T17:00:04.4250000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Slot 2"", ""timestamp"": ""2026-09-16T17:00:04.4250000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5343] _id=6aaacb1d485cab4c95455794 ts=2026-09-16T17:00:12.5100000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Piece 3"", ""timestamp"": ""2026-09-16T17:00:12.5100000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[5344] _id=6aaacb1d485cab4c95455796 ts=2026-09-16T17:00:12.5100000Z,Unit 3 Dungeon Dev,"{""actionType"": ""BecameCameraUncentered"", ""pieceId"": ""Dissolving Particles Piece 3"", ""timestamp"": ""2026-09-16T17:00:12.5100000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[4349] _id=6aaad219485cab4c95455f6a ts=2026-09-16T17:29:59.3820000Z,Unit 4 Dev,"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Soil Infiltration Puzzle Slot Gravel"", ""timestamp"": ""2026-09-16T17:29:59.5490000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[4348] _id=6aaad219485cab4c95455f6e ts=2026-09-16T17:29:59.3820000Z,Unit 4 Dev,"{""actionType"": ""BecameCameraCentered"", ""pieceId"": ""Soil Infiltration Puzzle Slot Gravel"", ""timestamp"": ""2026-09-16T17:29:59.5490000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[4336] _id=6aaad21b485cab4c95455f84 ts=2026-09-16T17:30:01.0330000Z,Unit 4 Dev,"{""actionType"": ""BecameInvisible"", ""pieceId"": ""Soil Infiltration Puzzle Slot Clay"", ""timestamp"": ""2026-09-16T17:30:01.5990000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[4334] _id=6aaad21b485cab4c95455f86 ts=2026-09-16T17:30:01.0330000Z,Unit 4 Dev,"{""actionType"": ""BecameInvisible"", ""pieceId"": ""Soil Infiltration Puzzle Slot Clay"", ""timestamp"": ""2026-09-16T17:30:01.5990000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[4335] _id=6aaad21b485cab4c95455f88 ts=2026-09-16T17:30:01.0330000Z,Unit 4 Dev,"{""actionType"": ""BecameInvisible"", ""pieceId"": ""Soil Infiltration Puzzle Slot Clay"", ""timestamp"": ""2026-09-16T17:30:01.5990000Z""}"
exact,PuzzlePieceVisibleEvent,wenyi091426-3.stratalog.logdata.json[4333] _id=6aaad21b485cab4c95455f8c ts=2026-09-16T17:30:01.0330000Z,Unit 4 Dev,"{""actionType"": ""BecameInvisible"", ""pieceId"": ""Soil Infiltration Puzzle Slot Clay"", ""timestamp"": ""2026-09-16T17:30:01.5990000Z""}"
