Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
DialogueDatabase,,,,#fff200ff ---,#abeeebff bi-,#14ff00ff ---,#00aeffff b--
Global User Script

Conversations
ID,Title,Pictures,Description,Actor,Conversant,Overrides
26_Toppo_196,26,196,5,1,,,Oh no! That was evidence. The pollution sensor data was collected from the environment.,False,Block,Normal,"Variable[""classifierStatementClass""] == 2",,,[],,,[],,{{omit}},{{omit}},{{omit}},636.8275;1142.955
26_Toppo_197,26,197,5,1,,,Too bad! That was the claim. Stating that salt is not destroyed when it is added to a glass of water is the claim because it answers the driving question about whether the salt is destroyed.,False,Block,Normal,"Variable[""classifierStatementClass""] == 0",,,[],,,[],,{{omit}},{{omit}},{{omit}},633.5118;1223.364
26_Toppo_198,26,198,5,1,,,Oh no! That was reasoning. The statement that the salt dissolved into the water and the number of molecules did not change since the total mass remained the same is reasoning because it is an accurate statement that explains why the evidence supports the claim.,False,Block,Normal,"Variable[""classifierStatementClass""] == 1",,,[],,,[],,{{omit}},{{omit}},{{omit}},633.5118;1273.364
26_Toppo_199,26,199,5,1,,,"Oh no! That was evidence. The mass of the salt, water, and salt water was information that was collected from the environment.\r",False,Block,Normal,"Variable[""classifierStatementClass""] == 2",,,[],,,[],,{{omit}},{{omit}},{{omit}},633.5118;1323.365
26_Toppo_200,26,200,5,1,,,Too bad! That was the claim. Stating that ice is frozen water is the claim because it answers the driving question about what ice is.,False,Block,Normal,"Variable[""classifierStatementClass""] == 0",,,[],,,[],,{{omit}},{{omit}},{{omit}},612.0833;1386.222
26_Toppo_201,26,201,5,1,,,Oh no! That was reasoning. The statement that ice forms due to the slowing of molecules when liquid water is cooled is reasoning because it is an accurate statement that explains why the evidence supports the claim.,False,Block,Normal,"Variable[""classifierStatementClass""] == 1",,,[],,,[],,{{omit}},{{omit}},{{omit}},612.0833;1436.222
26_Toppo_202,26,202,5,1,,,Oh no! That was evidence. The temperature of water and ice was information collected from the environment.,False,Block,Normal,"Variable[""classifierStatementClass""] == 2",,,[],,,[],,{{omit}},{{omit}},{{omit}},612.0833;1486.222
26_Toppo_203,26,203,5,1,,,Too bad! That was the claim. Stating that steam is gaseous water is the claim because it answers the driving question about what steam is.,False,Block,Normal,"Variable[""classifierStatementClass""] == 0",,,[],,,[],,{{omit}},{{omit}},{{omit}},621.3168;1557.511
26_Toppo_204,26,204,5,1,,,Oh no! That was reasoning. The statement that steam forms due to the faster movement of molecules when liquid water is heated is reasoning because it is an accurate statement that explains why the evidence supports the claim.,False,Block,Normal,"Variable[""classifierStatementClass""] == 1",,,[],,,[],,{{omit}},{{omit}},{{omit}},621.3168;1607.511
26_Toppo_205,26,205,5,1,,,Oh no! That was evidence. The temperature of the steam and the water was information collected from the environment.,False,Block,Normal,"Variable[""classifierStatementClass""] == 2",,,[],,,[],,{{omit}},{{omit}},{{omit}},621.3168;1657.511
26_Toppo_206,26,206,5,1,,,Too bad! That was the claim. Stating that when a match burns the molecules of the match are not destroyed is the claim because it answers the driving question about what happens to the molecules of the match. ,False,Block,Normal,"Variable[""classifierStatementClass""] == 0",,,[],,,[],,{{omit}},{{omit}},{{omit}},622.1195;1727.795
26_Toppo_207,26,207,5,1,,,Oh no! That was reasoning. The statement that when burning the match the molecules of the match are turned into smoke or gas that can no longer be measured is reasoning because it is an accurate statement that explains why the evidence supports the claim.,False,Block,Normal,"Variable[""classifierStatementClass""] == 1",,,[],,,[],,{{omit}},{{omit}},{{omit}},622.1195;1777.795
26_Toppo_208,26,208,5,1,,,Oh no! That was evidence. The mass of the burned and unburned match was information collected from the environment.\r,False,Block,Normal,"Variable[""classifierStatementClass""] == 2",,,[],,,[],,{{omit}},{{omit}},{{omit}},622.1195;1827.794
26_Toppo_209,26,209,5,1,,,Too bad! That was the claim. Stating that mass of a ball can determine how fast is travels is the claim because it answers the driving question about what determines how fast a ball can travel. ,False,Block,Normal,"Variable[""classifierStatementClass""] == 0",,,[],,,[],,{{omit}},{{omit}},{{omit}},627.1289;1899.96
26_Toppo_210,26,210,5,1,,,Oh no! That was reasoning. The statement that the heavier ball requires more force to move because it is made up of more molecules is reasoning because it is an accurate statement that explains why the evidence supports the claim,False,Block,Normal,"Variable[""classifierStatementClass""] == 1",,,[],,,[],,{{omit}},{{omit}},{{omit}},627.1289;1949.96
26_Toppo_211,26,211,5,1,,,Oh no! That was evidence. The mass of each ball was information collected from the environment.,False,Block,Normal,"Variable[""classifierStatementClass""] == 2",,,[],,,[],,{{omit}},{{omit}},{{omit}},627.1289;1999.96
26_Toppo_212,26,212,5,1,,,,True,Block,Normal,"(Variable[""classifierIntroduced""] == true) and \n(Variable[""classifierCorrect""] == true) and \n(Variable[""classifierStatementID""] == 0) ",,,[],,,[],,{{omit}},{{omit}},{{omit}},1396.516;233.0575
26_Toppo_213,26,213,5,1,,,,True,Block,Normal,"(Variable[""classifierIntroduced""] == true) and \n(Variable[""classifierCorrect""] == true) and \n(Variable[""classifierStatementID""] == 1) ",,,[],,,[],,{{omit}},{{omit}},{{omit}},1382.384;422.6663
26_Toppo_214,26,214,5,1,,,,True,Block,Normal,"(Variable[""classifierIntroduced""] == true) and \n(Variable[""classifierCorrect""] == true) and \n(Variable[""classifierStatementID""] == 2) ",,,[],,,[],,{{omit}},{{omit}},{{omit}},1394.591;574.4526
26_Toppo_215,26,215,5,1,,,,True,Block,Normal,"(Variable[""classifierIntroduced""] == true) and \n(Variable[""classifierCorrect""] == true) and \n(Variable[""classifierStatementID""] == 3) ",,,[],,,[],,{{omit}},{{omit}},{{omit}},1400.26;790.1439
26_Toppo_216,26,216,5,1,,,,True,Block,Normal,"(Variable[""classifierIntroduced""] == true) and \n(Variable[""classifierCorrect""] == true) and \n(Variable[""classifierStatementID""] == 4) ",,,[],,,[],,{{omit}},{{omit}},{{omit}},1401.038;989.9978
26_Toppo_217,26,217,5,1,,,,True,Block,Normal,"(Variable[""classifierIntroduced""] == true) and \n(Variable[""classifierCorrect""] == true) and \n(Variable[""classifierStatementID""] == 5) ",,,[],,,[],,{{omit}},{{omit}},{{omit}},1393.44;1159.509
26_Toppo_218,26,218,5,1,,,,True,Block,Normal,"(Variable[""classifierIntroduced""] == true) and \n(Variable[""classifierCorrect""] == true) and \n(Variable[""classifierStatementID""] == 6) ",,,[],,,[],,{{omit}},{{omit}},{{omit}},1406.885;1357.972
26_Toppo_219,26,219,5,1,,,,True,Block,Normal,"(Variable[""classifierIntroduced""] == true) and \n(Variable[""classifierCorrect""] == true) and \n(Variable[""classifierStatementID""] == 7) ",,,[],,,[],,{{omit}},{{omit}},{{omit}},1414.395;1565.944
26_Toppo_220,26,220,5,1,,,,True,Block,Normal,"(Variable[""classifierIntroduced""] == true) and \n(Variable[""classifierCorrect""] == true) and \n(Variable[""classifierStatementID""] == 8) ",,,[],,,[],,{{omit}},{{omit}},{{omit}},1417.06;1714.627
27_Player_0,27,0,1,5,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},248.8248;249.3595
27_Player_4,27,4,1,5,Evidence B,,,True,Block,Normal,"(Variable[""argClaimID""] == ""I"") and \n(Variable[""argEvidenceID""] == ""B"")",,,[],,,[],,{{omit}},{{omit}},{{omit}},606.5265;178.8558
27_Player_5,27,5,1,5,Evidence C,,,True,Block,Normal,"(Variable[""argClaimID""] == ""I"") and \n(Variable[""argEvidenceID""] == ""C"")",,,[],,,[],,{{omit}},{{omit}},{{omit}},640.5723;239.99
27_Player_6,27,6,1,5,Evidence D,,,True,Block,Normal,"(Variable[""argClaimID""] == ""I"") and \n(Variable[""argEvidenceID""] == ""D"")",,,[],,,[],,{{omit}},{{omit}},{{omit}},643.5976;292.3761
27_Toppo_7,27,7,5,1,,,"Well done! You have made the best argument possible. Good Job, cadet!",False,Block,Normal,"(Variable[""argClaimID""] == ""II"") and \n(Variable[""argEvidenceID""] == ""A"")",,,[],,,[],,a1ca6433-cf3b-4682-a036-048ca1c49d2e,{{omit}},{{omit}},248.0626;406.3342
27_Player_8,27,8,1,5,Evidence B,,,True,Block,Normal,"Variable[""argClaimID""] == ""II"" and \nVariable[""argEvidenceID""] == ""B""",,,[],,,[],,{{omit}},{{omit}},{{omit}},626.2322;730.524
27_Player_9,27,9,1,5,Evidence C,,,True,Block,Normal,"Variable[""argClaimID""] == ""II"" and \nVariable[""argEvidenceID""] == ""C""",,,[],,,[],,{{omit}},{{omit}},{{omit}},624.4891;820.5262
27_Player_10,27,10,1,5,Evidence D,,,True,Block,Normal,"Variable[""argClaimID""] == ""II"" and \nVariable[""argEvidenceID""] == ""D""",,,[],,,[],,{{omit}},{{omit}},{{omit}},623.2974;931.5533
27_Toppo_11,27,11,5,1,,,Your evidence does not fit with your claim. Read the backing information to understand the connection between water flow and size of watershed.,False,Block,Normal,"Variable[""argSpecificFeedback""] == false",,,[],,,[],,{{omit}},{{omit}},{{omit}},959.0313;26.79068
27_Toppo_12,27,12,5,1,,,Your evidence does not fit with your claim. Try using a more appropriate claim.,False,Block,Normal,"Variable[""argSpecificFeedback""] == true",,,[],,,[],,{{omit}},{{omit}},{{omit}},962.6358;74.83288
27_Toppo_13,27,13,5,1,,,"While the waterfall may be the taller of the two, how does that help predict the size of the watershed?",False,Block,Normal,"Variable[""argSpecificFeedback""] == false",,,[],,,[],,{{omit}},{{omit}},{{omit}},959.2745;120.1328
27_Toppo_14,27,14,5,1,,,Both your claim and evidence does not link to your reasoning. Try using another piece of evidence and a different claim.,False,Block,Normal,"Variable[""argSpecificFeedback""] == true",,,[],,,[],,{{omit}},{{omit}},{{omit}},958.8273;165.4055
27_Toppo_15,27,15,5,1,,,"Not quite, while salinity may be an important factor, it does not help predict the size of watershed. What factor helps predict the size of a watershed?",False,Block,Normal,"Variable[""argSpecificFeedback""] == false",,,[],,,[],,{{omit}},{{omit}},{{omit}},955.8536;207.8396
27_Toppo_16,27,16,5,1,,,"Both your claim and evidence does not link to your reasoning, try using another piece of evidence and a different claim.",False,Block,Normal,"Variable[""argSpecificFeedback""] == true",,,[],,,[],,{{omit}},{{omit}},{{omit}},955.4063;248.8265
27_Toppo_17,27,17,5,1,,,You have noticed that there is a longer river downstream of the waterfall. We are interested in the area upstream. What factor helps predict the size of the watershed?,False,Block,Normal,"Variable[""argSpecificFeedback""] == false",,,[],,,[],,{{omit}},{{omit}},{{omit}},951.7706;289.441
27_Toppo_18,27,18,5,1,,,"Both your claim and evidence does not link to your reasoning, try using another piece of evidence and a different claim.",False,Block,Normal,"Variable[""argSpecificFeedback""] == true",,,[],,,[],,{{omit}},{{omit}},{{omit}},951.3234;330.428
27_Toppo_20,27,20,5,1,Evidence Multiple,,You have used multiple pieces of evidences in your argument. While this is a good idea it is not needed to make this argument. Try picking one evidence and one claim and think about what predicts the size of a watershed.,False,Block,Normal,"string.find(Variable[""argEvidenceID""], "","") ~= nil",,,[],,,[],,{{omit}},{{omit}},{{omit}},665.3153;494.5918
27_Toppo_25,27,25,5,1,,,"While the waterfall may be the taller of the two, how does that help predict the size of the watershed?",False,Block,Normal,"Variable[""argSpecificFeedback""] == false",,,[],,,[],,{{omit}},{{omit}},{{omit}},896.1111;691.8744
27_Toppo_26,27,26,5,1,,,Your claim makes sense however the waterfall height might not be the best piece of evidence. Why don’t try using a piece of evidence that is more appropriate.,False,Block,Normal,"Variable[""argSpecificFeedback""] == true",,,[],,,[],,{{omit}},{{omit}},{{omit}},897.254;736.4485
27_Toppo_27,27,27,5,1,,,"Not quite, while salinity may be an important factor, it does not help predict the size of watershed. What factor helps predict the size of a watershed?",False,Block,Normal,"Variable[""argSpecificFeedback""] == false",,,[],,,[],,{{omit}},{{omit}},{{omit}},897.2652;801.9226
27_Toppo_28,27,28,5,1,,,"Not quite, while salinity may be an important factor, it does not help predict the size of watershed. Try selecting a different piece of evidence.",False,Block,Normal,"Variable[""argSpecificFeedback""] == true",,,[],,,[],,{{omit}},{{omit}},{{omit}},895.6414;841.9922
27_Toppo_29,27,29,5,1,,,You have noticed that there is a longer river downstream of the waterfall. We are interested in the area upstream. What factor helps predict the size of the watershed?,False,Block,Normal,"Variable[""argSpecificFeedback""] == false",,,[],,,[],,{{omit}},{{omit}},{{omit}},895.9465;899.9777
27_Toppo_30,27,30,5,1,,,You have noticed that there is a longer river downstream of the waterfall. We are interested in the area upstream. Try selecting a different piece of evidence.,False,Block,Normal,"Variable[""argSpecificFeedback""] == true",,,[],,,[],,{{omit}},{{omit}},{{omit}},894.9726;943.9126
27_Player_31,27,31,1,5,Evidence A,,,True,Block,Normal,"(Variable[""argClaimID""] == ""I"") and \n(Variable[""argEvidenceID""] == ""A"")",,,[],,,[],,{{omit}},{{omit}},{{omit}},605.4131;120.1898
28_DANI_0,28,0,2,2,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},170.287;26.88998
28_DANI_179,28,179,2,1,Toppo - Soft Boundary,,Anderson said that Toppo’s pod was near our original location. We should look for two rock formations with contour lines close together nearer to where we started. Remember you can move the waypoint on your map at any time.,False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 1) == ""active""",,,[],Soft Boundary,,[],,{{omit}},{{omit}},{{omit}},60;168
28_DANI_180,28,180,2,1,Tera - 5-2,,Try to find Tera as soon as you can. Use your map to find a river nearby then look for an area with an elevation of around 0 feet on its eastern shore.,False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 2) == ""active""",,,[],If player doesn’t find Tera in 5 minutes and other feedback options haven’t been triggered in 2 minutes.,,[],,{{omit}},{{omit}},{{omit}},804;180
28_DANI_182,28,182,2,1,Toppo Map2min-other2min,,Remember to use your map. To open it press the “M” key.,False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 1) == ""active""",,,[],"If player hasn’t opened map in 2 minutes, hasn’t found Toppo, and other feedback options haven’t been triggered in 2 minutes.",,[],,{{omit}},{{omit}},{{omit}},276;180
28_DANI_183,28,183,2,1,Toppo - 5 min-2min,,"We need to find Toppo soon, TK. Use your map to find an area on a hill at an elevation of approximately 90 feet.",False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 1) == ""active""",,,[],If player doesn’t find Toppo in 5 minutes and other feedback options haven’t been triggered in 2 minutes.,,[],,{{omit}},{{omit}},{{omit}},276;240
28_DANI_184,28,184,2,1,Tera - Hard Boundary,,Anderson said that Tera’s pod was beside a nearby river. Let’s look for a river closer to where we started. \n,False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 2) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},528;180
28_DANI_185,28,185,2,1,Tera - Soft Boundary- North,,This area has a fairly high elevation. We’re looking for an area with low elevation. Check your map and see if you can find any good candidates on the eastern shore of a river.,False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 2) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},516;312
28_DANI_186,28,186,2,1,Tera - Soft Boundary- West Shore,,"Tera’s pod crashed on the eastern shore of a river, but we’re on the western shore. We should make our way to the eastern shore of this river.  Check the compass rose on your map to find it.",False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 2) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},516;360
28_DANI_187,28,187,2,1,Tera - Soft Boundary- 4 Islands,,"Looks like you found an island, Tera's pod is not on an island. Check your map to see if you can find an area of around 0 feet elevation north of Toppo's location along a river.",False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 2) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},516;408
28_DANI_188,28,188,2,1,Tera - Soft Boundary- Low Elev SouthShore,,"You found an area of low elevation on this river’s eastern shore, but I don’t see Tera’s pod anywhere. Check your map to see if there’s another area of low elevation along this same shoreline. Maybe Tera’s pod is there?",False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 2) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},516;456
28_DANI_190,28,190,2,1,Aryn - 5-2,,Aryn might need our help. We should try to find him as soon as possible. Check your map and look for a mountain range with a passage that goes all the way through to the other side.,False,Block,Normal,"CurrentQuestEntryState(""Topographic Character Hunt"", 3) == ""active""",,,[],If player doesn’t find Aryn in 5 minutes and other feedback options haven’t been triggered in 2 minutes.,,[],,{{omit}},{{omit}},{{omit}},1392;180
28_DANI_191,28,191,2,1,Aryn - Hard Boundary,,Anderson said that Tera’s pod was beside a nearby river. Let’s look for a river closer to where we started. ,False,Block,Normal,"CurrentQuestEntryState(""Getting the Band Back Together"", 3) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},1129.429;180
28_DANI_192,28,192,2,1,Aryn - South Pass,,Looks like you found a passage that cuts into a mountain but we’re looking for one that cuts all the way through to the other side. Check your map and see if you can find one.,False,Block,Normal,"CurrentQuestEntryState(""Topographic Character Hunt"", 3) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},1152;322.5714
28_DANI_193,28,193,2,1,Aryn - West Mountain,,I don’t see a steep mountain range over here anywhere. Open your map and see if you can find an area of even higher elevation that is surrounded by contour lines close together. Then you just need to find the passage through them.,False,Block,Normal,"CurrentQuestEntryState(""Topographic Character Hunt"", 3) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},1152;370.5714
28_DANI_194,28,194,2,1,Aryn - Small North Mountain,,"Looks like you found a small mountain, but Aryn crashed in a passage that runs through a mountain range. Look for an path that passes through several mountains joined together.     \r",False,Block,Normal,"CurrentQuestEntryState(""Topographic Character Hunt"", 3) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},1152;430.5714
28_DANI_195,28,195,2,1,Aryn - East Mountain,,"DANI: Great, a mountain range, but this passage doesn’t go all the way through. Let’s look for a passage like this somewhere on the map that cuts all the way through the mountains.\r",False,Block,Normal,"CurrentQuestEntryState(""Topographic Character Hunt"", 3) == ""active""",,,[],,,[],,{{omit}},{{omit}},{{omit}},1152;478.5714
29_Tera_0,29,0,7,1,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},80;50
29_DANI_1,29,1,2,1,,,Welcome to the Tutorial System. This system allows for tutorial interactions to be created using different tutorial slides. ,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},76.40288;141.0072
29_DANI_2,29,2,2,1,,,This is all driven with the SlideTutorial() and NextSlide() functions. There are other functions that can switch the tutorial slide through name and index.,False,Block,Normal,,,,[],,,[],,7da3d610-3120-4b0c-ac0b-1bb9e3295ae9,{{omit}},{{omit}},75.68347;229.1368
29_DANI_3,29,3,2,1,,,"You can even connect a conversation, action map, and functions through events in this system, allowing for graphics and functionality to be adjusted.",False,Block,Normal,,,,[],,,[],,50028491-fc2e-4db2-92ee-0caf4bdd82c4,{{omit}},{{omit}},76.11515;306.4135
29_DANI_4,29,4,2,1,,,End of tutorial! You can call the EndTutorial() function or NextSlide() function as the NextSlide will sense there are no more slides and will call endTutorial. You could have ended the tutorial at any time as well. Enjoy!,False,Block,Normal,,,,[],,,[],,2fa2b7ff-b7ee-48a8-bff1-ee789ef09200,{{omit}},{{omit}},73.39806;370.4877
30_DANI_0,30,0,2,1,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},{{omit}},325.8823;32.35294
30_DANI_1,30,1,2,1,,,"Analysis: Cadet, you appear to be in distress. Have you incurred injury? Please scan your hand on the identification panel if you feel well enough to proceed.",False,Block,Normal,,"SetQuestState(""Getting Your Space Legs"", ""active"");\nSetQuestEntryState(""Getting Your Space Legs"", 1, ""active"")",,[],Plays as the player arrives on the Copernicus,,[],,{{omit}},{{omit}},{{omit}},150.9987;138.7116
30_DANI_2,30,2,2,1,,,"I am relieved you are uninjured, Cadet. However, your personnel record appears to be incomplete–I am only reading the letters “T” and “K” in your name field. Can you tell me your full name?",False,Block,Normal,,"SetQuestEntryState(""Getting Your Space Legs"", 1, ""success"");",,[],Plays automatically after the player looks around,,[],,{{omit}},{{omit}},{{omit}},148.9999;191.1429
30_Player_5,30,5,1,2,,,I honestly don’t remember.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},54.71419;245.1429
30_Player_6,30,6,1,2,,,"Hey, I know even less than you do!",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},243.7142;246.1429
30_DANI_7,30,7,2,1,,,"Conjecture: This could be an indication of temporary teleportation-induced memory loss. If you cannot complete your personnel record, it could disqualify you from Mission Hydrosci.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},153.7142;298.1429
30_Player_8,30,8,1,2,,,What can we do?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},53.2856;355.2858
30_Player_9,30,9,1,2,,,This is off to a bad start...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},246.2856;355.2858
30_DANI_10,30,10,2,1,,,"I… do not wish to prevent you from taking part in the expedition. If you can fill in some of the other details, I will authorize your personnel record using these initials. ",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},147.5713;409.2857
30_DANI_13,30,13,2,1,,,Submitting your record now.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},145.7142;515.2858
30_Player_14,30,14,1,2,,,Sounds good.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},50.42847;615.7142
30_Player_15,30,15,1,2,,,This does not bode well.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},250.8571;613.8572
30_DANI_16,30,16,2,1,,,"I should introduce myself. I am the Dedicated Artificial Nano-Intelligence maintaining this space vessel. You may call me DANI. Is there anything you wish to discuss, TK?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},150.857;713.9999
30_Player_17,30,17,1,2,,,Where am I?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},50.42845;756.2856
30_Player_18,30,18,1,2,,,What just happened?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},50.42851;803.9999
30_DANI_19,30,19,2,1,,,"Logging geo-spatial awareness issue. You are aboard the SS Copernicus, an advanced spacecraft deep in the Milky Way galaxy. We are currently in orbit around the planet WAT247.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},251.8569;759.1428
30_DANI_20,30,20,2,1,,,Logging short-term memory issue. You have just emerged from the teleporter to Earth. You have traveled a distance of approximately  21.1309 light-years.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},250.4284;807.6277
30_Player_22,30,22,1,2,,,What are you?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},48.99989;858.4286
30_Player_23,30,23,1,2,,,Why am I here?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},50.85713;908.5714
30_DANI_24,30,24,2,1,,,"Logging long-term memory issue. You are a member of Mission Hydrosci, an expedition for student leaders to explore a new planet. You were selected from among thousands of applicants to take part in this mission.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},242.7141;911.8572
30_DANI_29,30,29,2,1,,,Your spinal column appears to be intact. Please try moving about the room.,False,Block,Normal,,"SetQuestEntryState(""Getting Your Space Legs"", 2, ""success"");\nSetQuestEntryState(""Getting Your Space Legs"", 3, ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},131.5713;1069.714
30_DANI_32,30,32,2,1,,,"Thank you, Cadet TK. We may now head to your room to collect your belongings. Please proceed to the waypoint on the exit door.",False,Block,Normal,,"SetQuestState(""Gear Up"", ""active"");\nSetQuestEntryState(""Gear Up"", 1, ""active"");",,[],,,[],,{{omit}},{{omit}},{{omit}},128.0487;1185.36
30_DANI_33,30,33,2,1,,,"When there is somewhere for you to go, I will place these waypoint markers and a text reminder at the top of your user interface. I am now placing a waypoint on your room.",False,Block,Normal,,"SetQuestEntryState(""Gear Up"", 1, ""success"");\nSetQuestEntryState(""Gear Up"", 2, ""active"")",,[],Plays automatically when the player approaches the door and it opens.,,[],,{{omit}},{{omit}},{{omit}},126.6201;1247.965
30_DANI_37,30,37,2,1,,,"This is your assigned locker. It contains the personal items you chose to bring from Earth, including your mission-approved holo-watch.",False,Block,Normal,,"SetQuestEntryState(""Gear Up"", 2, ""success"");\nSetQuestEntryState(""Gear Up"", 3, ""active"")",,[],Plays when the player enters the equipment room,,[],,{{omit}},{{omit}},{{omit}},547.5447;158.8491
30_DANI_38,30,38,2,1,,,The architecture of your holo-watch is highly advanced–it utilizes much of the same technology that houses my artificial consciousness.\r,False,Block,Normal,,,,[],Plays after the player picks up their watch,,[],,{{omit}},{{omit}},{{omit}},547.5447;208.8491
30_Player_39,30,39,1,2,,,I wonder if anyone has tried to run an AI on one.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},459.3094;254.1432
30_Player_40,30,40,1,2,,,Meh. Who cares?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},642.8389;256.4961
30_DANI_41,30,41,2,1,,,"Not to my knowledge. While I am permanently housed in the ship’s servers, I wish I could one day…touch some grass?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},459.3094;304.1432
30_DANI_42,30,42,2,1,,,Your disinterest is noted.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},642.8389;306.4961
30_DANI_48,30,48,2,1,,,{{CutTrigger-DaniSyncs}},False,Block,Normal,,,Continue(),[],,,[],,0c2af974-2436-490e-8c30-60b6fc54620f,{{omit}},{{omit}},546.0204;407.2733
30_DANI_49,30,49,2,1,,,Sync complete. Please open the DANI menu–we will quickly review the tools at your disposal.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},552;480
30_DANI_50,30,50,2,1,,,"This menu provides you with a space to see your chat history, construct scientific arguments, ask for help, and more. This concludes the DANI Menu review. Please close the menu.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},542.5197;556.5129
30_DANI_56,30,56,2,1,,,"TK, I have just received word that Captain Toppo wishes to see you in her office to formally welcome you to the mission.",False,Block,Normal,,"SetQuestEntryState(""Gear Up"", 3, ""success"");\nSetQuestState(""Gear Up"", ""success"");\nSetQuestState(""TK, Reporting In!"", ""active"")",,[],,,[],,{{omit}},{{omit}},{{omit}},541.5153;658.3779
30_Player_57,30,57,1,2,,,Looking forward to it.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},450.9271;707.2014
30_Player_58,30,58,1,2,,,"Great, I just [em2]love[/em2] formal proceedings.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},641.5153;708.3779
30_DANI_59,30,59,2,1,,,A [em4]claim[/em4] is the main idea that you are trying to support.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},891.262;157.7655
30_DANI_60,30,60,2,1,,,[em3]Evidence[/em3] is the information collected from the environment that supports your claim.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1070.417;157.1026
30_DANI_61,30,61,2,1,,,[em6]Reasoning[/em6] is a scientifically accurate idea that logically connects your claim and evidence.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},{{omit}},1246.081;158.2696
30_DANI_62,30,62,2,1,,,"Excellent. [em4]Claims[/em4] need to be stored in the center ring. Next, we need to log [em3]evidence[/em3]. Click the evidence orb to send it to the outer ring.",False,Block,Normal,,,,[],Plays when the player moves the claim orb to the correct ring,,[],,{{omit}},{{omit}},{{omit}},888.002;260.9103
